,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
24,24,59465.26781627955,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,321.453943570961,96.90345925374724,8.807009439266398,81.1929905607336,281.453943570961,6.282313977705272,166.68189539815884,5.702962656503823,325.89786937756367,-40.14449576396876,130.14449576396876,154.77204817280213,182.65890733875528,2.883999364103507,307.16275258446746,-33.87866708744869,123.87866708744869,138.7950362322057,0.0,2.85153088452309,0.02088689465870419,-5.589623825528596,142.56070340041515,21.505832120279408,2.7755801264640674,0.05164814315365261,15.494442946095784,0.000787037037037037
25,25,59465.27476072399,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,323.9607883418246,98.50238337970113,10.756814153464068,79.24318584653594,283.9607883418246,5.216103599989026,166.68814556384356,5.700351963751246,328.8667044039127,-41.20492391005586,131.20492391005587,157.27264277798102,182.77151180973934,2.8410375498869254,309.4185866898389,-35.38750177603687,125.38750177603687,141.18927653208524,0.0,2.8500173395394874,0.02110388892727355,-5.600388333072273,142.67573653553103,21.452275429777004,2.4906476872694174,0.061046078545256385,18.313823563576914,0.000787037037037037
26,26,59465.281705168425,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,326.4676331126898,100.12193471580898,12.698445613965632,77.30155438603437,286.4676331126898,4.4612242354888,166.6943956934186,5.697741194538373,331.93499835612573,-42.1768777138303,132.1768777138303,159.77323741927117,182.8849581176579,2.7981433818522206,311.7620138784258,-36.848536487613366,126.84853648761336,143.58267499503188,0.0,2.848502874802112,0.02132211312323723,-5.611217622195882,142.79158314872345,21.443637574168896,2.2752795366607756,0.0725603687113578,21.76811061340734,0.000787037037037037
27,27,59465.28864961286,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,328.97447788355663,101.76620898848894,14.630225000571691,75.3697749994283,288.97447788355663,3.9010166290398445,166.70064578690412,5.695130348898408,335.0997140668561,-43.054660245894,133.054660245894,162.2738320966525,182.99920160802841,2.755316133068803,314.1979678357407,-38.257542921135034,128.25754292113504,145.97527627552822,0.0,2.846987502190695,0.021541567022119568,-5.622107043948991,142.90819877139373,21.458827946574335,2.106434503372955,0.08584016958645715,25.752050875937147,0.000787037037037037
28,28,59465.29290887212,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,330.51200934403477,137.19877740322644,43.048286128255484,46.951713871744516,330.51200934403477,1.463166175586423,166.7044791597305,5.693528992439951,337.0863910331472,-43.54403967013807,133.54403967013806,163.80753018430426,183.0696456317906,2.7290814785724327,315.7398012375778,-39.09405401399885,129.09405401399886,147.44236371224417,0.0,2.8460576295293043,0.021676773714691955,-5.6288136049920805,175.89583646228672,21.98137897734091,1.2279711237889597,0.4079753897003293,122.3926169100988,0.003472222222222222
29,29,59465.29985331656,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,333.01885411490167,140.16445694794692,44.347524969038254,45.652475030961746,333.01885411490167,1.4290005120142268,166.71072919503416,5.690918023567589,340.3953201930997,-44.25830583906092,134.2583058390609,166.3081249198675,183.18507800024778,2.6863602069158254,318.33453342742393,-40.40945455149641,130.40945455149642,149.8337761146539,0.0,2.844540816752529,0.021898211039605264,-5.6397900380437695,175.83669359510012,21.99972598883214,1.2130212575287904,0.4251893289835773,127.5567986950732,0.003472222222222222
30,30,59465.306797761,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,335.5256988857669,143.26015359670583,45.5668314435729,44.4331685564271,335.5256988857669,1.3989914159527075,166.71697919430093,5.688306978354922,343.7833253416744,-44.86454332800372,134.86454332800372,168.80871969146594,183.30118521001518,2.6437031235119752,321.0326889676706,-41.66039106907175,131.66039106907175,152.2245136757517,0.0,2.8430231261462233,0.022120877451185794,-5.650814092698346,175.77422470033477,22.016342966989523,1.1997963215578158,0.4412894392404751,132.38683177214253,0.003472222222222222
31,31,59465.31374220544,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,338.03254365925545,146.48800856656146,46.69911397885339,43.30088602114661,338.03254365925545,1.3727725904447539,166.72322915755856,5.6856958568320195,347.2399797699192,-45.35823282085899,135.35823282085897,171.3093145016969,183.41791850023156,2.60110888090538,323.83712519830385,-42.84161599525246,132.84161599525245,154.6146251590239,0.0,2.841504568841732,0.02234477270175106,-5.661880865761971,175.70856161045646,22.0312568770331,1.1881682850878346,0.45616651518362505,136.84995455508752,0.003472222222222222
32,32,59465.32068664987,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,340.5393884274972,149.84805638490852,47.73706872879621,42.26293127120379,340.5393884274972,1.350038481219201,166.7294790848047,5.683084659041497,350.75287668444355,-45.73551396352858,135.73551396352858,173.80990934269252,183.53522814988008,2.5585759745017667,326.7496036003884,-43.94766327124227,133.94766327124228,157.00416027761713,0.0,2.8399851557249427,0.02256989654454955,-5.672985402145896,175.63984118778515,22.044492822792645,1.1780291600478807,0.4697203262498378,140.91609787495133,0.003472222222222222
33,33,59465.32763109431,0.0,0,g,300.0,0.9965277777777778,0.9,0.0,343.0462331983624,153.33776233264413,48.67330942360214,41.32669057639786,343.0462331983624,1.3305348736366795,166.73572897608204,5.680473385007139,354.3078765093769,-45.99332202156352,135.99332202156353,176.31050422228037,183.6530635629141,2.516102746106273,329.77051681802584,-44.97290643653876,134.97290643653875,159.39316963544832,0.0,2.838464897511855,0.02279624872334851,-5.684122703525256,175.5682041023378,22.056073668667477,1.1692882049659958,0.48186011764522335,144.558035293567,0.003472222222222222
