,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
30,30,59465.30401998326,40.0,0,g,300.0,1630.3534267569032,0.9,0.0,334.5229609916029,105.5149628837471,18.861873487967188,71.13812651203281,294.5229609916029,3.066016517120403,166.71447919895272,5.689351405583922,342.41925525339605,-44.63531421956574,134.63531421956574,167.80848179265016,183.2546644441003,2.6607583367184953,319.9408113785354,-41.1680825935567,131.1680825935567,151.26829654750256,0.0,2.843630306999214,0.022031663413656477,-5.646399068856428,143.16881262246713,21.529552913955555,1.8368853737259037,0.12044341859422303,36.13302557826691,0.000787037037037037
31,31,59465.3109644277,40.0,0,g,300.0,1176.3864610875485,0.9,0.0,337.0298057624681,107.26839804883936,20.749476241333337,69.25052375866666,297.0298057624681,2.802272877963361,166.72072917660705,5.68674031458302,345.849832073413,-45.17452627340175,135.17452627340174,170.30907658586102,183.37115321621613,2.61813912987454,322.7024566482535,-42.377836941692706,132.3778369416927,153.65865254625194,0.0,2.8421120950555325,0.022255067158083508,-5.6574493463978435,143.28758416536897,21.568021562809378,1.7463204637709595,0.13804775287647789,41.414325862943365,0.000787037037037037
32,32,59465.31790887214,40.0,0,g,300.0,882.4418339849677,0.9,0.0,339.5366505333333,109.06580459107872,22.618974782907497,67.3810252170925,299.5366505333333,2.5845208045720653,166.72697911825693,5.684129147294906,349.34183871665874,-45.59878594743054,135.59878594743054,172.80967141507634,183.48823834654826,2.5755818794403416,325.57158812890907,-43.51462299863903,133.51462299863903,156.04841218678501,0.0,2.840593022980484,0.022479699592410418,-5.66853937502661,143.4069245841913,21.607400075738347,1.6692084050027982,0.15665746030763847,46.99723809229154,0.000787037037037037
33,33,59465.324853316575,40.0,0,g,300.0,697.3632682322457,0.9,0.0,342.0434953041985,110.91234337262632,24.468029087710114,65.53197091228989,302.0434953041985,2.402196374468417,166.73322902392232,5.681517903752865,352.881791001691,-45.90469494956237,135.90469494956238,175.31026628027615,183.60586957937076,2.5330849879873742,328.54917962226085,-44.57287023949661,134.5728702394966,158.4376257248277,0.0,2.839073101523489,0.022705560469237773,-5.6796641727333315,143.52678375795392,21.646566596624346,1.6028428000413144,0.17611718589030964,52.83515576709289,0.000787037037037037
34,34,59465.33179776101,40.0,0,g,300.0,577.7369906985728,0.9,0.0,344.5503400750637,112.81344027016029,26.294108156632447,63.70589184336755,304.5503400750637,2.2477469317022667,166.73947889362367,5.678906583990012,356.45467961831343,-46.08972333947666,136.08972333947668,177.81086118144,183.7239958269587,2.4906467103477667,331.6346674275516,-45.5468921824837,135.5468921824837,160.82634424810496,0.0,2.8375523412977834,0.022932649527096505,-5.690818718603795,143.64711071984823,21.684831985830563,1.5452205169875208,0.19627048902068586,58.88114670620576,0.000787037037037037
35,35,59465.33763109434,280.0,0,g,300.0,761.0294920463045,0.9,0.0,346.65608968301126,254.85376835415136,18.347044433059892,71.65295556694011,66.65608968301126,3.1473232494709578,166.74472875639594,5.676713016509485,359.46960120786844,-46.15055743451213,136.15055743451214,179.91136092661532,183.82356651953168,2.455042476889251,334.30817869364586,-46.29580125936722,136.2958012593672,162.83252316347958,0.0,2.836274262109374,0.0231243532832498,-5.700207831595041,96.17285108825207,21.512247344858608,1.8642272346288427,0.11509142694973333,34.52742808492,0.0015740740740740747
36,36,59465.34457553878,280.0,0,g,300.0,1056.786225431574,0.9,0.0,349.1629344538748,256.55941349108764,16.44037957162714,73.55962042837285,69.16293445387481,3.492223020214425,166.75097855997583,5.674101556587252,3.060592491584068,-46.10983519084465,136.10983519084465,182.41195589389898,183.94246766083606,2.412707018215843,337.5844777979913,-47.099986349589386,137.0999863495894,165.22046679303875,0.0,2.8347519855312657,0.023353701510164082,-5.711403898190768,96.05424938649034,21.47880004502828,1.9774513939668552,0.09919925274804828,29.759775824414483,0.0015740740740740747
37,37,59465.35151998322,280.0,0,g,300.0,1617.1264114224489,0.9,0.0,351.66977922474166,258.23179626171776,14.520228253731535,75.47977174626847,71.66977922474166,3.9290498226490342,166.7572283276473,5.6714900205392516,6.637718959235973,-45.9465038899114,135.9465038899114,184.91255089709435,184.06171490482146,2.370424466041107,340.95637647781274,-47.804050936088096,137.8040509360881,167.6080643199202,0.0,2.8332288991926045,0.02358427716271444,-5.722615311944489,95.93529075765156,21.45336454198609,2.115090696854378,0.08471230282879007,25.41369084863702,0.0015740740740740747
38,38,59465.35814035359,80.0,0,g,300.0,1506064.7067478923,0.9,0.0,354.05963791036066,92.32702030013064,2.982499346095901,87.0175006539041,274.05963791036066,15.333120861064618,166.76318640609122,5.66900028531885,10.020109049356986,-45.67789780419545,135.67789780419545,187.29645150426944,184.17567047191727,2.3301622953905534,344.2519836727003,-48.37735334651343,138.37735334651342,169.8839674384434,0.0,2.831776145274794,0.023805235211764808,-5.733313144842143,104.16403257016391,22.67764470129807,4.699764575283944,0.05302603117502626,15.907809352507877,0.001574074074074074
39,39,59465.36508479802,80.0,0,g,300.0,294731.3352755084,0.9,0.0,356.5664826759741,93.88786608284396,4.94716200203914,85.05283799796086,276.5664826759741,10.436544922163193,166.76943610367255,5.666388600670703,13.524228982547388,-45.27997833705058,135.27997833705058,189.79704657230155,184.2954389681626,2.2879764817455377,347.7833427697666,-48.871578690102446,138.87157869010244,172.2710437078115,0.0,2.8302515054431,0.02403820764364817,-5.744539835893265,104.2841266477689,21.95117092803415,3.741076955687882,0.04285592043910205,12.856776131730616,0.001574074074074074
